Machine_ID,Temperature,Run_Time,Downtime_Flag
78,82.11962968111791,386.79173775132193,0
79,68.54161165486367,363.2115591622236,0
80,67.26392553857885,115.36130250047349,0
81,89.29576939142055,231.26190882298795,1
82,68.39191259660547,121.96185143864635,1
83,90.92101931564784,176.07649322923584,1
84,112.8476018521734,232.21446242464918,0
85,77.9580353598278,213.83492862813267,0
86,65.35245314100983,56.59206124505912,1
87,119.82763245465772,219.11436306786942,0
88,85.66684055735251,335.90285289955136,1
89,56.36365885216557,193.40750148341306,0
90,53.29814627973142,84.79307313667464,1
91,57.67543912454614,462.26266750984837,1
92,93.9212229192163,42.8953209869574,1
93,105.4455555054075,417.5682253526787,1
94,79.55119767597787,55.682749834801925,1
95,54.446939430637,57.316571957234956,1
96,76.71335005545757,372.01003925947066,0
97,119.72849661680678,407.76694978592224,1
98,87.03800415693959,282.62166045152156,0
99,117.97548643295328,297.36789054234373,0
100,110.25457915641486,285.1773428561155,1
101,50.803671535997374,171.52653089394047,0
102,100.45052735521362,69.89332982373406,0
103,97.71972583186025,183.26305902054617,0
104,87.58792312861567,336.01685480142856,0
105,68.677763296678,377.63928262322435,0
106,94.86732590058656,435.3651529458418,0
107,57.80865215171135,363.3197325856132,1
108,80.43356754683735,484.51532640262246,0
109,81.76065944304445,304.2009447000917,0
110,116.76711492647561,182.306630989643,0
111,111.30970582647359,293.18007401102886,0
112,68.43723355257634,114.24201477928298,0
113,85.04102791352088,331.8007884641945,0
114,62.5056316371092,119.87998586270713,1
115,113.88394875413744,63.027007144360645,1
116,110.93629988857369,424.2329751146591,0
117,70.8911354014043,190.10491480152157,1
118,94.72646464062036,383.67675964905635,1
119,92.62791480067206,291.3090021224167,0
120,60.69874879847444,405.5384718646487,0
121,103.3757560052606,424.12602905089545,1
122,87.7565321083738,487.52783504159703,0
123,104.50385350413907,411.0291611749281,0
124,87.12475705366242,310.65090746237775,1
125,50.04003272895604,324.92259027661737,1
126,72.69092399032712,22.864377412255866,0
127,51.36337196700826,465.2513025875188,1
128,115.0369031385232,416.4357870802349,0
129,111.5105314476229,141.0493853255142,0
130,108.21658705528256,98.40387526081867,0
131,71.5259887781863,354.3223987041463,0
132,54.05476165459313,161.40249752665596,0
133,111.46067194428284,176.5140818208566,0
134,116.28646117085958,12.991836807792758,1
135,55.99574164475151,436.2327262028547,1
136,84.01933243216297,287.4973364330744,1
137,54.84487629278685,206.38432855976262,1
138,103.24215156800621,79.51858053412164,0
139,103.60841005148914,320.25428620120175,1
140,58.987402514983394,25.021978206643897,1
141,83.2697664669112,375.5947633827963,1
142,88.48625154464608,115.41511121642036,0
143,68.55396402580413,215.71792194460656,0
144,111.07031287596803,177.03903106697305,1
145,79.61965581406209,191.32601531373192,0
146,64.82587438094575,363.5820241939099,0
147,87.75072621456209,390.6494537837031,0
148,101.09517483629833,288.1208427410547,1
149,64.08057443727871,51.628949588817854,1
150,71.82014039106265,35.77832494850567,1
151,119.66045496626262,87.13084958250504,1
152,95.49146403476175,312.740709143755,0
153,80.66700587401529,340.2446682004254,0
154,86.23030887249135,143.33039333764728,0
155,58.4702937107786,334.349959476048,0
156,65.72881359220901,247.97423539658817,1
157,73.66598935032187,226.60165148191177,1
158,91.18161029200633,143.85175373873705,1
159,66.10803128176039,379.9221403975016,0
160,65.41521691160916,65.77057897399885,0
161,54.96951602063228,220.65768036496627,0
162,94.17720700890692,148.7907703394202,0
163,66.0259248667808,342.4582648324652,1
164,113.37940091042896,248.45004914848292,1
165,110.17447801776225,336.8949537808113,0
166,54.960014492205744,32.25450767616949,0
167,66.66032440582967,203.6790640829382,1
168,96.82844448073965,303.66922890278073,0
169,64.9965765159307,13.766672090942608,0
170,59.26182941075175,157.695487389034,1
171,115.48599684064698,113.50464981795302,0
172,89.97301653276992,77.24505457609024,0
173,83.08697184182559,135.20455697051506,0
174,104.92335970035273,170.77995440954214,1
175,106.52478984366505,13.78765421896285,0
176,63.32869400533144,376.0369204805862,1
177,56.78515699601763,96.09045291916273,0
178,80.17358276844642,196.30164840046575,0
179,79.65050361139446,354.79891905750515,1
180,82.69172676256724,255.12854981254443,1
181,101.03530946218955,418.34355918574033,1
182,97.1355183105311,405.03809141771427,0
183,118.89156479561763,45.31699333015734,0
184,56.88925098063712,432.2645373910684,1
185,78.18348974715882,30.728108165767775,0
186,73.75118237764742,19.183352926966393,0
187,110.31707754469537,461.3695929061821,1
188,67.40594337441999,432.4339066699125,0
189,63.314623590856804,292.12198876104725,0
190,81.40294834831923,290.9658436340631,1
191,79.5317147884083,357.6544911687778,1
192,69.49816012668583,214.67004032330547,1
193,67.48645135174704,66.43495260526115,0
194,114.62859194932089,20.219713922126918,1
195,81.01915215374198,169.1364079283018,1
196,110.29443733332815,402.6478556121216,1
197,88.52277187148937,312.8813790190777,0
198,53.54118306674169,417.6926974051365,1
199,119.94977278889087,460.68717835327845,1
200,108.52193095559663,53.18364183596349,1
201,117.82973800993258,423.7973363092015,0
202,114.84568881056893,129.22507266313949,1
203,109.40870140900138,298.5469312684268,0
204,61.64177774227398,266.7416460703095,1
205,83.99487878155028,203.92568146107317,0
206,64.96231094394271,162.03453529957204,0
207,78.07282047846168,176.36150776274732,0
208,54.10447799805252,173.20362502163465,1
209,76.52811832838412,92.38502694238643,0
210,118.97161906458082,260.1368094256527,1
211,68.56421407205063,65.87305352089075,0
212,104.88494213639986,259.8765105382563,1
213,81.85058571374003,453.9021384742247,1
214,79.61052401931141,181.19388008146635,1
215,117.01223486017712,366.4157617802131,0
216,119.67958826448996,411.28481474717745,0
217,88.90378263839327,409.36813281750693,0
218,100.28857927074282,125.7717359838949,1
219,60.83577776918449,81.75766695607025,1
220,70.76954778461949,106.6631833837518,1
221,117.80965554784112,305.17550278385124,1
222,90.54262035713793,382.5054948179771,0
223,87.95366409619919,331.1994151541822,0
224,102.35828922653448,96.80160318414228,0
225,54.00156910352381,388.6955637313045,0
226,90.89243161212798,252.11734225852044,1
227,85.19952680436595,379.678454371023,1
228,109.69039244337998,382.3398033077967,1
229,61.020290955763826,229.96357592758088,0
230,117.25452322921153,462.8355866089731,0
231,55.60780256684108,286.60097386737164,0
232,63.007747268650625,321.29617633969076,1
233,91.65245745150193,316.01567192652846,0
234,97.26487875228631,433.48096866739394,1
235,66.46427265006518,317.3365293808882,1
236,58.39206297629869,83.96912668260768,0
237,112.32011198906062,43.46026666292048,1
238,67.23507434520374,226.68195127977958,1
239,91.61634074734089,158.38201321811633,1
240,93.35670572324722,144.590097068218,0
241,79.34574407351107,37.52433890440824,0
242,90.85706025038573,258.5950737919913,0
243,86.59479008723713,162.09984679709237,1
244,115.4294380415499,231.4377932133343,0
245,64.29814395964755,37.87612490863667,0
246,100.13342605525904,417.5313495149295,1
247,66.70801668310922,47.59819057499295,1
248,77.70500927538782,433.4825166233672,1
249,97.01831560719799,429.0937520134842,1
250,70.99979558591335,311.35411032363106,0
251,72.13240373902978,258.463230493638,0
252,102.63051446900815,236.72871287436342,0
253,55.078018014521014,281.6150219557689,1
254,82.07998658330104,397.99072066002566,1
255,119.89181085981096,448.9796151228333,1
256,119.72675134985661,230.36951478894406,1
257,55.12825047697431,406.80979967200585,1
258,64.92080185869283,329.40035277781885,0
259,68.5640290325281,167.5481138114099,1
260,115.32815645955964,243.05822369210406,1
261,111.66049215805077,83.92192758086289,0
262,111.548916973918,40.31811304953935,1
263,75.86689621172188,60.715919862491894,0
264,61.04227826500624,450.57214863832905,1
265,108.36214682478649,178.28451016075113,0
266,99.24779475611597,360.0146190920567,0
267,92.81744360081652,257.22901073546916,1
268,119.1063144542053,94.55386660381882,0
269,95.77834223975128,131.39442456315928,1
270,50.54761750065106,224.50155441152415,1
271,107.19728945808231,225.31667796368592,1
272,70.95651265399846,266.14653728011734,1
273,96.43721004762541,87.78564191095528,1
274,115.72510027489727,192.69747122965026,1
275,59.40037800753574,148.61785352106477,1
276,58.08000692933715,210.29700465118694,0
277,57.492518439659236,175.79990195229558,1
278,88.72565486193712,302.96407256766486,1
279,69.06437486203714,396.72119646619575,0
280,92.33808789211568,327.1796249149604,1
281,100.23285309971585,42.296808597061556,1
282,64.2518118629217,56.307914282396226,0
283,94.39665712195557,342.4058789716397,1
284,68.47887311412866,149.23201720027572,1
285,84.19722965045636,364.62949095120626,1
286,113.37355437555263,331.7164023411342,1
287,109.22725993063989,454.10792161020186,0
288,56.46089273989134,437.90703440966405,1
289,79.65030407946085,173.34739766967272,1
290,69.36761567805762,295.5423621473456,1
291,50.24819823614476,79.29990648631573,1
292,103.9783456113739,181.41218589256366,1
293,94.59793641109658,484.17128876944486,0
294,68.33686837040437,352.2551817778217,0
295,101.88616358435516,202.05941232432656,0
296,88.61762947884739,301.57020179427167,0
297,79.93808432864756,469.6210777872228,1
298,50.6768789725838,161.69512483382087,0
299,55.26707020516369,194.57285996758708,1
300,111.81744753101,397.9143593531363,1
301,113.27500000919252,408.4605440692525,0
302,88.19132024438656,338.357035997414,1
303,108.42165139202118,416.1898967182876,1
304,90.77566965428558,371.9995893434466,0
305,60.366564989723784,345.8530757360124,1
306,58.92118634974972,267.9327364697453,0
307,71.57808449510935,326.5521621594091,1
308,112.9287042119813,217.46911949783083,0
309,105.72856134216292,187.29576720992443,1
310,110.2491807400632,187.67285780120173,1
311,112.92472455685322,98.32883220965388,0
312,64.70535768378278,114.95440399236116,1
313,67.4670817456047,474.35745109182994,1
314,57.19555351702499,248.27275122763638,1
315,104.60813693100098,121.00609280160475,1
316,111.88942910157063,77.40702305676885,0
317,78.44641728824817,47.810891307429394,1
318,93.4463057105499,423.7699104560828,0
319,60.81873368325432,59.558974197268135,0
320,115.09167109855721,387.7286129779195,0
321,110.52239873539747,419.2087150509324,1
322,118.3344223051674,443.0042610913552,0
323,106.75402039582778,28.496271255205013,0
324,111.6991343264327,175.01454226249797,1
325,51.73504533287321,385.49072617914834,1
326,101.55951302285575,74.21403030045893,1
327,73.25298275625,194.59273670303708,0
328,115.1571120233828,89.50113392334075,0
329,106.15645972559972,417.3590777776715,0
330,110.48448198626956,387.8379287281843,1
331,106.75245216020723,406.43142262325756,0
332,68.67639967161304,91.11419121458876,0
333,105.11621563948299,224.4599685177899,1
334,57.566693848206995,211.3207196333014,1
335,111.05167480342628,341.4178318723811,1
336,110.10152759364472,126.38979870899327,1
337,65.5703602281965,227.65736780458508,0
338,107.16106239178504,149.61468695604555,1
339,82.22122642752595,376.7828938667638,0
340,71.36336071370204,229.9747018863368,1
341,105.67418494070033,271.665463352148,0
342,65.93168411854393,161.6392693157669,1
343,51.65651042910161,406.22569683448535,1
344,63.519085182939605,239.81764646580382,0
345,72.97833658383945,419.2055624355966,0
346,110.50470594212004,190.2420695302661,0
347,117.68223728338528,474.09378341962025,1
348,69.538749490531,492.37549883047285,1
349,94.90372170253394,236.2231894360847,1
350,77.97748690520426,148.06814902484996,1
351,118.68047810387822,197.11749275344815,0
352,87.53510127351053,268.4552963461265,1
353,115.7465998227301,483.4713950709142,1
354,58.073922629599934,410.27670739480766,1
355,117.92804277155595,402.6170198342583,0
356,62.49974713207246,77.8152819556813,1
357,117.37740210330888,132.50157367861345,1
358,68.5826453766078,324.17772774017914,1
359,57.58817830502978,438.31730307559616,0
360,80.4194630995251,281.7249652579713,1
361,100.9981542456893,60.26896855672058,0
362,71.95741199364939,424.48721559938485,0
363,92.43461973143002,427.0713635615416,0
364,85.79961417686346,149.68087688907093,1
365,76.9636803341309,383.9272468429285,0
366,90.36116304476197,143.66773679976475,0
367,67.83057542970073,453.6000423993382,0
368,99.61496986839194,82.2008414358861,0
369,50.11838947530406,224.3615544955406,0
370,114.79026158493579,473.7424988757627,1
371,87.69163979649542,118.7986233844205,1
372,100.36009994013918,231.05271520814736,1
373,101.93650544876336,181.29668828793797,0
374,96.94399531030996,23.06839349343988,1
375,75.49550302468849,36.09587471382649,0
376,54.89816677884171,255.98348619968536,0
377,96.49663794378907,125.53125619308199,1
378,73.11400252298175,497.3174221067627,1
379,71.97409515408518,193.7072099747061,0
380,109.36106956544349,23.81189730879353,0
381,100.3827984109765,466.10469332747704,1
382,71.0225587747885,421.19638092968677,1
383,71.64992635460573,328.480735304149,1
384,78.58750360334518,397.7765123662663,0
385,78.16802709404072,77.42379798567711,0
386,70.69586417681629,150.5709046835014,0
387,58.91014593414073,416.5831757448831,1
388,79.43124336410358,351.07527440223197,0
389,115.82545695111281,78.00841899091124,0
390,97.41225616909131,355.7127258916494,0
391,113.19638820128078,229.81472225130082,1
392,93.08604411659664,12.573087169752787,1
393,71.06649121958958,48.82062792265343,0
394,88.35560491949887,135.4027249341519,1
395,50.02841577881013,419.1319186483667,0
396,70.0839601808249,278.9140802674794,1
397,80.09217049928841,366.3450448092166,1
398,90.59893468369773,268.6080378844949,1
399,95.82939365921501,64.48156155887682,1
400,82.549173317291,151.16977323922296,1
401,80.95118595133653,157.56408534724778,0
402,64.95909806923702,33.39722884323713,1
403,83.12303301365284,215.7145164391871,1
404,113.0826578079778,399.01056323332466,1
405,105.72173320887461,233.98567215185986,0
406,61.878397733863835,64.32036869210735,1
407,55.935687570758525,453.52197397437925,0
408,86.08164069406516,302.402130981284,0
409,94.3058599036057,18.05332258088827,1
410,73.46317787868607,262.534107802609,0
411,107.2896425175665,128.54968586628672,0
412,102.57966962785125,80.35265172066742,1
413,97.0956969390017,220.32705762063352,0
414,65.72484661981018,311.2566955602158,0
415,63.939095290860365,127.87647701520633,1
416,51.70977714087785,214.1181216521845,0
417,67.13897808548451,335.54193785358444,1
418,83.25954409531636,51.950837943758266,1
419,109.48163862373124,487.58070056658863,0
420,55.09797604291984,43.16286822533456,1
421,79.01087076984035,267.76912820786356,1
422,94.08357665163996,258.59057132409544,0
423,63.610466571779654,494.28242794226907,1
424,98.74479753433535,281.53445668491577,0
425,84.60640183073059,201.3223289544314,0
426,67.07891077049072,240.36618829765814,1
427,95.92406077782488,321.4786878196287,1
428,50.388137269662224,490.70931705026453,0
429,102.5675133632931,134.28862792391425,0
430,103.90323320018175,17.958693243384335,1
431,57.46111075944773,396.3748079769625,1
432,79.76023357599139,178.95322165006172,0
433,62.31206771945722,369.1411005108144,1
434,117.05762295956778,317.8459116130717,0
435,86.25704253106186,388.03567331383096,1
436,53.515286959844865,370.24162255803253,0
437,67.44387957619801,172.93411810227258,0
438,109.38354431461619,31.724487264652005,1
439,81.95232778291208,277.54673515176887,1
440,106.0991621205585,408.6193441224832,1
441,96.73044128104472,95.79367225533713,1
442,119.15247171465136,391.7798708043579,1
443,91.68166229285939,237.6652208760485,1
444,116.50277259102091,350.7407334780713,1
445,112.39981480673059,319.5505654015855,0
446,92.8856625933234,407.6338641053271,0
447,100.3491772893177,40.91926314579007,0
448,85.33447153770814,390.33329585467663,0
449,108.13984188049906,234.26299294920307,1
450,88.35103654275798,153.78685987576532,0
451,112.80456722632834,31.465075072970315,1
452,102.05588095117093,107.74021852044228,0
453,83.22721057761373,30.53391154588718,1
454,68.14340839255135,467.35178017569467,0
455,67.30678162567617,262.5379587347044,1
456,94.63630057433093,494.6701241251005,1
457,103.60695790080158,276.0850418505511,0
458,86.49098689795875,134.12374494928252,0
459,93.8723905887247,379.1125502212438,1
460,69.22182128422767,103.64068105961634,1
461,55.423834770531506,184.91734625732806,0
462,70.00097056042068,392.61236781942824,1
463,69.02005749575292,434.24115576824823,0
464,72.37966978931337,172.64309632685882,1
465,87.81065557629195,70.99275403974787,0
466,59.6861843061309,190.32939541418978,0
467,66.18830358097307,445.8483933360179,1
468,98.57648686093367,374.2207757046144,0
469,99.44933991861865,448.3723725279761,1
470,54.496019549971464,199.45593644773916,1
471,78.53195587666107,487.12455631450143,1
472,87.98277983527407,253.1395810031411,0
473,79.10419638722092,253.7864623218774,1
474,64.47840726600872,462.91212864721217,0
475,79.41004624413979,264.44516823212155,0
476,113.33869348381239,402.56256282686917,0
477,90.88555899429576,366.26984892789153,1
478,98.68660905485777,48.67423296717926,1
479,109.97124226127539,305.20211642681136,0
480,103.59162032826487,412.9472269745445,0
481,76.62667202493981,277.28245469887213,0
482,50.41272585087952,167.39359982515109,0
483,74.62311618702773,49.23376642674767,0
484,102.74325875415701,333.85041851448693,1
485,109.74135653983731,160.1829694844687,1
486,116.74012369290745,305.2845975879939,0
487,79.33148978408752,218.79687571269227,1
488,102.32609682846356,347.9847561382883,1
489,88.22926168136874,182.25802204827613,1
490,92.2276812258869,30.754029796563465,1
491,65.43770860266733,436.31821577763213,0
492,65.35951442350053,182.75406205115632,0
493,80.50851832326455,499.09379290879406,1
494,52.03173739627007,144.53212643668022,0
495,73.52906805888676,490.21336680519676,1
496,97.53993195198447,474.4731455155123,0
497,78.3021668396346,46.77017084419804,0
498,61.553131184245615,322.3811435628162,0
499,82.7173104462617,188.02245401898134,0
500,58.93394580968125,402.53702802546326,1
501,93.55798726818452,342.91119782919804,0
502,51.88765163335964,476.8668041770078,1
503,77.58141794377933,79.96193949764937,1
504,89.50743881173419,307.7107226272191,0
505,51.89714324382187,392.8428651742986,1
506,94.9924753606535,27.05149324128559,1
507,59.498964106139496,42.944347900433314,1
508,82.31889108360582,391.47253301836406,1
509,53.51992434420393,189.5009518225028,0
510,76.53727049316977,197.5986568275011,0
511,64.81621989480371,287.94987444481853,1
512,72.8792063416916,306.4964661388449,1
513,103.2860795525819,342.7404078875635,1
514,76.53883508948954,474.9235293401227,1
515,102.64068764883494,192.28655545063503,1
516,108.23469996086908,383.91139118130394,1
517,67.65900722476664,291.2216713836089,0
518,55.73343629331498,269.4353419527819,0
519,51.35683009350075,205.03668251670047,1
520,87.75933335457736,328.2847609859555,1
521,119.99354799564465,132.309710015765,0
522,74.49722406041288,65.58982016665884,1
523,95.51008652749124,370.4806811449196,0
524,104.68631347276263,254.53154052566873,1
525,95.62282586707227,199.6238162192391,0
526,102.79632428416684,285.21962827222706,1
527,116.47282129011921,138.27057152787296,1
528,63.9552477653773,137.54198785855266,1
529,51.426601212423265,228.67382507875192,1
530,60.666764204935326,498.2189049558328,1
531,58.835468241194434,149.9326700720974,0
532,96.86211912339374,459.0746656755219,1
533,89.47787073510133,250.6880956745698,1
534,65.25751786345525,70.09233673294572,0
535,98.96254798723055,427.8848822883181,0
536,103.68286688493686,231.50091577024472,0
537,61.74524003574616,450.35272508525287,1
538,92.50732457236522,228.10448444380296,0
539,102.35479563687001,53.017463141318224,0
540,58.017300996522835,344.1453375228122,0
541,107.35108220177595,424.3053972976027,1
542,117.53045411238614,166.59800832898537,1
543,57.566912476032456,180.23839442189663,0
544,51.79748978482262,41.82014837487486,1
545,71.83700710762866,275.66396700052553,0
546,97.41431007952862,446.7525243534056,0
547,117.07209867441271,427.16740486903166,1
548,77.76581090616392,358.7864609635342,0
549,100.05102935346278,464.3889837943571,1
550,55.3197534490142,322.47301105636797,0
551,98.34300911530863,398.91122808405134,1
552,93.90696769207311,259.29031513540735,1
553,57.13309138121836,69.46760298844387,0
554,104.07366194658567,108.48038187706601,1
555,109.52052673621574,78.0496672987992,0
556,92.02881303717909,397.2827997957971,0
557,58.47385455471206,22.87917313605019,1
558,118.869104606027,281.4705042572016,1
559,104.78447424527138,190.76647109559815,0
560,74.30426357159143,403.79424588140733,1
561,79.98646092643212,280.3069976239495,0
562,75.93996133526393,309.8546976840552,0
563,85.41725527739545,52.24558600944703,0
564,73.88618224028983,161.55245158894647,0
565,109.4702938899704,499.8015715278496,1
566,107.56316426630406,362.24613334645255,0
567,57.3877209450799,267.59087086684707,0
568,117.25512970502051,386.890629683602,0
569,94.49095742710122,413.4363057591114,1
570,108.00951177017208,46.13784932650712,0
571,99.51160505942539,486.4660684417453,0
572,80.48410015053739,324.74590879932686,1
573,101.36567128093743,230.48750287486808,0
574,117.58316118666544,343.2534054182947,1
575,68.90576774711806,178.81224254432286,0
576,106.57394531647292,440.20047430870176,1
577,87.67210345137791,392.3288351307711,0
578,83.84482527182374,323.4990253896649,0
579,80.49021451027261,99.16193691054731,1
580,101.17183500135856,483.46966082771235,0
581,68.78768766344578,221.98296037616768,0
582,109.61992120135324,456.2490127639748,0
583,108.15117132234224,37.15229650871076,1
584,56.06640286389721,70.83894911311597,1
585,111.71418288019404,84.9775787369983,1
586,67.07044074336692,90.68196914616082,0
587,82.52959266222622,168.10376806573225,1
588,92.72321929613645,357.5727449393305,0
589,76.52925128897849,179.5513103475178,0
590,52.00899984390627,471.04298691645204,0
591,109.56669854187214,448.513699242351,0
592,62.728790001038426,424.50751601637415,0
593,64.84838951258173,132.79660140117954,1
594,105.84826497796675,321.1779747799955,1
595,73.82371902149985,279.91229358673843,0
596,111.62239858307578,71.33344461218232,0
597,99.08286252325411,158.38405699334928,1
598,69.33880030293295,271.40423458650645,1
599,50.7105780107074,256.2608409232187,0
600,116.36438044439218,92.63159185637635,0
601,55.99290733706149,471.387424055612,0
602,100.4052264872936,85.55519077098596,0
603,84.20044927941512,332.7791079580396,0
604,103.07152574377264,363.1100565342638,1
605,98.34265376125661,306.5180648523092,1
606,95.21320298186666,422.8397020155606,1
607,84.35749345550103,286.17283687133494,1
608,105.50530076926222,414.36577099004967,0
609,56.513734538827016,23.903009070450032,0
610,65.51174803307711,32.27628361275757,1
611,98.42510087066412,324.31232957393644,0
612,71.43442210910618,292.6179034239157,0
613,90.70889097326571,329.0536889679439,1
614,83.12823421316673,385.8099104489924,0
615,87.16453518020374,214.12752399499064,1
616,79.78526688936503,323.1056841823465,0
617,102.21548056995267,254.03864946669688,0
618,73.15539080371511,317.31036504606135,1
619,99.19984595300383,151.93911183278684,1
620,68.96414988833374,478.75858327765843,0
621,67.5982573340659,246.64296090595553,0
622,58.4459119326614,404.29719556570916,1
623,63.48090054160622,345.64551218588156,1
624,58.3688318878537,155.74259700057374,0
625,87.51047757686248,45.75678249761944,0
626,103.35327266388721,39.3573861379878,1
627,62.960488970636334,225.4066949610014,0
628,65.1469247915024,247.283053752606,0
629,83.89390110488961,109.97127664606536,1
630,100.72095007651362,307.2635287821118,1
631,118.36249160181397,163.1654246309972,0
632,86.72458083760256,361.99781370509436,1
633,69.80990922924686,369.75787985422795,1
634,57.036827566355356,431.7809092196194,1
635,63.58823046637514,487.9333226782913,0
636,65.92382144377883,74.07541426066936,1
637,62.56090805797823,191.5646970446427,0
638,50.99038570792447,285.2090957167009,0
639,87.38945624873642,166.36678433754705,0
640,69.20179287482871,238.57155784991187,0
641,118.20064517719166,141.06112048254937,1
642,88.73512767590259,131.48025243751735,0
643,98.81921750371362,57.43770975468001,0
644,58.839564507088625,152.20388243525176,0
645,110.79228380840608,198.23341841578696,1
646,84.36150861666452,311.5349476403446,1
647,111.09038144989742,131.65243738678143,1
648,90.18449537384325,434.00067584315167,1
649,82.85778614513572,88.25283444377887,1
650,80.83281586952072,170.4435521925855,0
651,62.90545692730572,293.0666485678623,0
652,53.59637020285045,163.2303112225138,1
653,115.87445177376723,383.929473817928,0
654,83.44104310859814,254.1501156093553,1
655,107.54809517096012,262.21517122342743,0
656,78.04952095763579,254.39225711485054,0
657,55.185751917894784,161.18483620667035,0
658,94.06119948663988,21.356386126012005,1
659,53.75263520047732,473.16407399392625,1
660,60.443830913155864,257.66778688164806,0
661,89.39877179591949,483.67644897071295,1
662,71.26848582895593,115.42076703785814,1
663,119.57426858971542,182.9185935396141,0
664,58.29160935480231,34.764798267667025,0
665,103.51104117283359,252.4981597273364,0
666,92.44223558700739,442.3463434204185,0
667,105.35185808903935,330.58741807591235,1
668,65.79809959455243,240.5875581504159,0
669,86.58007745911524,272.97846715157425,1
670,81.5360125422128,425.11445904279924,0
671,80.99047028135298,221.15460698029486,1
672,110.2116666078326,442.4033081501105,0
673,119.30218823267586,366.478951046102,0
674,71.37661710235523,384.2898144393749,0
675,93.4719124750504,189.30930273360588,0
676,92.67416385715913,206.28499429723072,0
677,101.80625138391815,289.43800550170437,0
678,116.33131402277645,105.38109792498234,1
679,64.5451534076486,281.07923404436434,1
680,64.77176367137751,46.030557373992494,1
681,96.22996960344256,257.08520927037034,0
682,60.9939965366614,384.5580162065474,1
683,62.166948382850414,147.06313203575118,0
684,55.254540823081754,494.6544433041541,1
685,50.187300582202,343.3953336582418,0
686,81.53525932323916,68.21739966455888,0
687,91.56678365836943,487.7905795527542,1
688,70.38815023217194,203.0128192370175,1
689,66.20333641892181,399.49964190666344,1
690,99.48690809153233,176.151796976757,0
691,99.2091290665602,470.08479780813394,1
692,81.78219284849303,379.932934423469,0
693,98.116944404987,107.53836196070048,1
694,114.67377311377841,259.47003295033926,1
695,105.14796186527118,255.03817274961548,1
696,93.75406050149553,32.198642708866615,0
697,96.28281299973574,77.147823048085,1
698,115.35679209118592,173.18994562285593,0
699,79.75972762729481,242.1346336936431,1
